N,K,D,noise_level,theta_level,seed,K_est,Var_exp_views,Var_exp_total,Cor_factors,model,tres,Jaccard_index,Cor_weights
100,25,"[400, 400, 400]",0.2,0.2,13,25,0.8750834540736072,0.9261498474584657,0.557377497749775,model_mofa_prune_0.01,0.01,0.24603968122459563,0.36489734922010686
100,25,"[400, 400, 400]",0.2,0.2,11,22,0.9625278246018051,0.9676950303410756,0.5535121512151214,model_mofa_prune_0.01,0.01,0.21350006252621262,0.3470954967054617
100,25,"[400, 400, 400]",0.2,0.2,12,24,0.9239009327680021,0.9388334388191287,0.5770940294029402,model_mofa_prune_0.01,0.01,0.22527874721751392,0.3687542085986382
100,25,"[400, 400, 400]",0.2,0.2,16,25,0.9756967757523339,0.9713981400650364,0.5364219621962195,model_mofa_prune_0.01,0.01,0.2131186465064808,0.35319831087945835
100,25,"[400, 400, 400]",0.2,0.2,14,22,0.7830454109564831,0.7858002240468424,0.5470967896789678,model_mofa_prune_0.01,0.01,0.22921593380242844,0.3564126691550531
100,25,"[400, 400, 400]",0.2,0.2,15,23,0.9303317288889147,0.9348908514937104,0.5726161416141614,model_mofa_prune_0.01,0.01,0.24369070921635816,0.3785240533592646
100,25,"[400, 400, 400]",0.2,0.2,17,24,0.8367118160044029,0.8675862847881429,0.6187799579957995,model_mofa_prune_0.01,0.01,0.2716800430383904,0.380079868294325
100,25,"[400, 400, 400]",0.2,0.2,18,24,0.9786039089031869,0.9832637822491092,0.5797688568856886,model_mofa_prune_0.01,0.01,0.21635679825509746,0.3643577037578493
100,25,"[400, 400, 400]",0.2,0.2,19,23,0.8928438658923787,0.8846891006049188,0.632649504950495,model_mofa_prune_0.01,0.01,0.2851086245762327,0.38689395266778026
100,5,"[400, 400, 400]",0.0,0.2,1,11,0.99943207479553,0.998768157266603,0.8304758475847585,model_mofa_prune_0.01,0.01,0.5840111069016266,0.5971888503479782
100,5,"[400, 400, 400]",0.0,0.2,0,14,0.9999999751677658,0.9999999760420699,0.8638295829582958,model_mofa_prune_0.01,0.01,0.707576168496894,0.6441159942889981
100,5,"[400, 400, 400]",0.0,0.2,3,13,0.9964739326075981,0.994045331442396,0.8816465646564655,model_mofa_prune_0.01,0.01,0.7310110008901763,0.649054692320719
100,5,"[400, 400, 400]",0.0,0.2,4,16,0.9950087906572515,0.9887945390322519,0.843043504350435,model_mofa_prune_0.01,0.01,0.4946427120251791,0.5876613858969832
100,5,"[400, 400, 400]",0.0,0.2,6,14,0.9942420526110277,0.9921042265074719,0.9007188718871886,model_mofa_prune_0.01,0.01,0.6010413856810174,0.6055825503800404
100,5,"[400, 400, 400]",0.0,0.2,2,17,0.9989588114318405,0.9989420163936924,0.7858457845784577,model_mofa_prune_0.01,0.01,0.5475646931137266,0.4652361523469128
100,5,"[400, 400, 400]",0.0,0.2,5,13,0.9999999318265158,0.9999999315700849,0.8229726972697268,model_mofa_prune_0.01,0.01,0.49629441535683416,0.5880171195355495
100,5,"[400, 400, 400]",0.0,0.2,7,11,0.9999999752190644,0.9999999751864574,0.7650909090909088,model_mofa_prune_0.01,0.01,0.5666042169363553,0.6039160489072329
100,5,"[400, 400, 400]",0.0,0.2,10,14,0.9997243514814874,0.9996045653492464,0.8725616561656164,model_mofa_prune_0.01,0.01,0.6804541851013107,0.632785456565322
100,5,"[400, 400, 400]",0.0,0.2,8,14,0.9999999650716398,0.9999999656553553,0.91012301230123,model_mofa_prune_0.01,0.01,0.6595579216112647,0.6060013279401656
100,5,"[400, 400, 400]",0.0,0.2,9,14,0.8015445465192063,0.703792195035247,0.8087536753675367,model_mofa_prune_0.01,0.01,0.5614631560394469,0.5856637928708035
100,5,"[400, 400, 400]",0.0,0.2,11,16,0.9990100817887336,0.9982101279152955,0.7974341434143415,model_mofa_prune_0.01,0.01,0.471041615194885,0.5486872491586424
100,5,"[400, 400, 400]",0.0,0.2,13,14,0.998249590784073,0.9983082951516269,0.9608880888088809,model_mofa_prune_0.01,0.01,0.7925070287617598,0.6595740230679549
100,5,"[400, 400, 400]",0.0,0.2,12,16,0.9999999118556125,0.9999999188615323,0.8518811881188117,model_mofa_prune_0.01,0.01,0.5948545955589685,0.60161129019454
100,5,"[400, 400, 400]",0.0,0.2,15,13,0.9997369683179459,0.9995799149492769,0.8665370537053704,model_mofa_prune_0.01,0.01,0.5677259766939393,0.5910425259714
100,5,"[400, 400, 400]",0.0,0.2,14,13,0.9999999597094255,0.9999999623246774,0.8357395739573956,model_mofa_prune_0.01,0.01,0.6022242557257161,0.5912613256361893
100,5,"[400, 400, 400]",0.0,0.2,16,18,0.9983554761894909,0.997889333076734,0.9258013801380136,model_mofa_prune_0.01,0.01,0.7115765304404778,0.594141411842264
100,5,"[400, 400, 400]",0.0,0.2,18,9,0.9989807895916255,0.9990432992973654,0.8397527752775277,model_mofa_prune_0.01,0.01,0.527896478627712,0.5773448252243548
100,5,"[400, 400, 400]",0.4,0.2,1,6,0.8285696553277128,0.8851018809685126,0.8229006900690068,model_mofa_prune_0.01,0.01,0.5564934192713921,0.5755862690774692
100,5,"[400, 400, 400]",0.4,0.2,0,5,0.8295509075807489,0.833127334627557,0.875067506750675,model_mofa_prune_0.01,0.01,0.6810070336137468,0.6200136547074853
100,5,"[400, 400, 400]",0.0,0.2,19,16,0.9946895671235657,0.9858474678422805,0.9163780378037802,model_mofa_prune_0.01,0.01,0.7060390895218552,0.6429174582644825
100,5,"[400, 400, 400]",0.4,0.2,2,5,0.8934665603449217,0.8937219897534405,0.7214017401740171,model_mofa_prune_0.01,0.01,0.38229111585178066,0.506582115630888
